ncbi_taxon_id_left,aphia_id_left,species_canonical,synonyms,subspecies_left,target_list_status_left,sequencing_status_left,status_left,publication_id_left,rank_left,isMarine_left,isBrackish_left,isFreshwater_left,isTerrestrial_left,isExtinct_left,modified_left,spec_code,order_left,family_x_left,Genus,authority_left,FBname,DemersPelag,Subfamily,depth_min_in_m,depth_max_in_m,common_depth_min,common_depth_max,length_max_in_cm,common_length_in_cm,weight_max_in_g,TempMin,TempMax,__norm_name_left,__aphia,__ncbi_left,ncbi_taxon_id_right,species,subspecies_right,family_x_right,target_list_status_right,sequencing_status_right,synonym,publication_id_right,aphia_id_right,url,scientificname,authority_right,status_right,rank_right,valid_AphiaID,valid_name,order_right,family_y,genus,isMarine_right,isBrackish_right,isFreshwater_right,isTerrestrial_right,isExtinct_right,modified_right,aphia_id_effective,__norm_name_right,__ncbi_right,__source_index,__match_type
162489,105813,Galeus murinus,[],-,long_list,-,accepted,-,Species,1.0,0.0,0.0,0.0,,2008-01-15 17:27:08,808.0,Carcharhiniformes,Pentanchidae,Galeus,"(Collett, 1904)",Mouse catshark,bathydemersal,,475.0,1200.0,,,63.0,,,,,galeus murinus,105813,162489,162489,Galeus murinus,-,Pentanchidae,long_list,-,-,-,105813.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=105813,Galeus murinus,"(Collett, 1904)",accepted,Species,105813.0,Galeus murinus,Carcharhiniformes,Pentanchidae,Galeus,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z,105813.0,galeus murinus,162489,18787,aphia
7830,105814,Scyliorhinus canicula,[],-,long_list,-,accepted,-,Species,1.0,0.0,0.0,0.0,,2008-01-15 17:27:08,845.0,Carcharhiniformes,Scyliorhinidae,Scyliorhinus,"(Linnaeus, 1758)",Lesser spotted dogfish,demersal,Scyliorhininae,10.0,780.0,80.0,100.0,100.0,60.0,3725.0,,,scyliorhinus canicula,105814,7830,7830,Scyliorhinus canicula,-,Scyliorhinidae,long_list,-,-,-,105814.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=105814,Scyliorhinus canicula,"(Linnaeus, 1758)",accepted,Species,105814.0,Scyliorhinus canicula,Carcharhiniformes,Scyliorhinidae,Scyliorhinus,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z,105814.0,scyliorhinus canicula,7830,18842,aphia
68454,105815,Scyliorhinus stellaris,[],-,long_list,-,accepted,-,Species,1.0,0.0,0.0,0.0,,2008-01-15 17:27:08,854.0,Carcharhiniformes,Scyliorhinidae,Scyliorhinus,"(Linnaeus, 1758)",Nursehound,reef-associated,Scyliorhininae,1.0,400.0,20.0,63.0,170.0,125.0,,,,scyliorhinus stellaris,105815,68454,68454,Scyliorhinus stellaris,-,Scyliorhinidae,long_list,-,-,-,105815.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=105815,Scyliorhinus stellaris,"(Linnaeus, 1758)",accepted,Species,105815.0,Scyliorhinus stellaris,Carcharhiniformes,Scyliorhinidae,Scyliorhinus,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z,105815.0,scyliorhinus stellaris,68454,18845,aphia
7823,105816,Sphyrna lewini,[],-,long_list,-,accepted,-,Species,1.0,1.0,0.0,0.0,,2008-01-15 17:27:08,912.0,Carcharhiniformes,Sphyrnidae,Sphyrna,"(Griffith & Smith, 1834)",Scalloped hammerhead,pelagic-oceanic,,0.0,1043.0,0.0,25.0,430.0,360.0,152400.0,,,sphyrna lewini,105816,7823,7823,Sphyrna lewini,-,Sphyrnidae,long_list,-,-,-,105816.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=105816,Sphyrna lewini,"(Griffith & Smith, 1834)",accepted,Species,105816.0,Sphyrna lewini,Carcharhiniformes,Sphyrnidae,Sphyrna,1.0,1.0,0.0,0.0,,2008-01-15T17:27:08.177Z,105816.0,sphyrna lewini,7823,18851,aphia
195334,105817,Sphyrna mokarran,[],-,long_list,data_generation,accepted,-,Species,1.0,1.0,0.0,0.0,,2008-01-15 17:27:08,914.0,Carcharhiniformes,Sphyrnidae,Sphyrna,"(Rüppell, 1837)",Great hammerhead,pelagic-oceanic,,1.0,300.0,1.0,100.0,610.0,370.0,449500.0,,,sphyrna mokarran,105817,195334,195334,Sphyrna mokarran,-,Sphyrnidae,long_list,data_generation,-,-,105817.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=105817,Sphyrna mokarran,"(Rüppell, 1837)",accepted,Species,105817.0,Sphyrna mokarran,Carcharhiniformes,Sphyrnidae,Sphyrna,1.0,1.0,0.0,0.0,,2008-01-15T17:27:08.177Z,105817.0,sphyrna mokarran,195334,18853,aphia
661134,105818,Sphyrna tudes,[],-,long_list,-,accepted,-,Species,1.0,0.0,0.0,0.0,,2008-01-15 17:27:08,55029.0,Carcharhiniformes,Sphyrnidae,Sphyrna,"(Valenciennes, 1822)",Smalleye hammerhead,benthopelagic,,,,,12.0,134.0,,,,,sphyrna tudes,105818,661134,661134,Sphyrna tudes,-,Sphyrnidae,long_list,-,-,-,105818.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=105818,Sphyrna tudes,"(Valenciennes, 1822)",accepted,Species,105818.0,Sphyrna tudes,Carcharhiniformes,Sphyrnidae,Sphyrna,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z,105818.0,sphyrna tudes,661134,18855,aphia
195335,105819,Sphyrna zygaena,[],-,long_list,-,accepted,-,Species,1.0,1.0,0.0,0.0,,2008-01-15 17:27:08,917.0,Carcharhiniformes,Sphyrnidae,Sphyrna,"(Linnaeus, 1758)",Smooth hammerhead,pelagic-oceanic,,0.0,200.0,0.0,20.0,500.0,335.0,400000.0,,,sphyrna zygaena,105819,195335,195335,Sphyrna zygaena,-,Sphyrnidae,long_list,-,-,-,105819.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=105819,Sphyrna zygaena,"(Linnaeus, 1758)",accepted,Species,105819.0,Sphyrna zygaena,Carcharhiniformes,Sphyrnidae,Sphyrna,1.0,1.0,0.0,0.0,,2008-01-15T17:27:08.177Z,105819.0,sphyrna zygaena,195335,18856,aphia
86063,105820,Galeorhinus galeus,[],-,long_list,data_generation,accepted,-,Species,1.0,0.0,0.0,0.0,,2008-01-15 17:27:08,4642.0,Carcharhiniformes,Triakidae,Galeorhinus,"(Linnaeus, 1758)",Tope shark,benthopelagic,Galeorhininae,0.0,1100.0,2.0,471.0,193.0,160.0,44670.0,,,galeorhinus galeus,105820,86063,86063,Galeorhinus galeus,-,Triakidae,long_list,data_generation,-,-,105820.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=105820,Galeorhinus galeus,"(Linnaeus, 1758)",accepted,Species,105820.0,Galeorhinus galeus,Carcharhiniformes,Triakidae,Galeorhinus,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z,105820.0,galeorhinus galeus,86063,18858,aphia
112232,105821,Mustelus asterias,[],-,long_list,-,accepted,-,Species,1.0,0.0,0.0,0.0,,2022-06-02 07:27:35,5938.0,Carcharhiniformes,Triakidae,Mustelus,"Cloquet, 1821",Starry smooth-hound,demersal,Triakinae,0.0,350.0,,,154.0,,4760.0,,,mustelus asterias,105821,112232,112232,Mustelus asterias,-,Triakidae,long_list,-,-,-,105821.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=105821,Mustelus asterias,"Cloquet, 1821",accepted,Species,105821.0,Mustelus asterias,Carcharhiniformes,Triakidae,Mustelus,1.0,0.0,0.0,0.0,,2022-06-02T07:27:35.967Z,105821.0,mustelus asterias,112232,18868,aphia
112230,105822,Mustelus mustelus,[],-,long_list,-,accepted,-,Species,1.0,0.0,0.0,0.0,,2008-01-15 17:27:08,4996.0,Carcharhiniformes,Triakidae,Mustelus,"(Linnaeus, 1758)",Smooth-hound,demersal,Triakinae,5.0,624.0,5.0,50.0,200.0,100.0,,,,mustelus mustelus,105822,112230,112230,Mustelus mustelus,-,Triakidae,long_list,-,-,-,105822.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=105822,Mustelus mustelus,"(Linnaeus, 1758)",accepted,Species,105822.0,Mustelus mustelus,Carcharhiniformes,Triakidae,Mustelus,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z,105822.0,mustelus mustelus,112230,18879,aphia
112233,105823,Mustelus punctulatus,[],-,long_list,-,accepted,-,Species,1.0,0.0,0.0,0.0,,2008-01-15 17:27:08,5936.0,Carcharhiniformes,Triakidae,Mustelus,"Risso, 1827",Blackspotted smooth-hound,demersal,Triakinae,,,,,190.0,120.0,,,,mustelus punctulatus,105823,112233,112233,Mustelus punctulatus,-,Triakidae,long_list,-,-,-,105823.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=105823,Mustelus punctulatus,"Risso, 1827",accepted,Species,105823.0,Mustelus punctulatus,Carcharhiniformes,Triakidae,Mustelus,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z,105823.0,mustelus punctulatus,112233,18882,aphia
7871,105824,Chimaera monstrosa,[],-,long_list,-,accepted,-,Species,1.0,0.0,0.0,0.0,,2008-01-15 17:27:08,2503.0,Chimaeriformes,Chimaeridae,Chimaera,"Linnaeus, 1758",Rabbit fish,bathydemersal,,40.0,1400.0,300.0,500.0,150.0,,2500.0,,,chimaera monstrosa,105824,7871,7871,Chimaera monstrosa,-,Chimaeridae,long_list,-,-,-,105824.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=105824,Chimaera monstrosa,"Linnaeus, 1758",accepted,Species,105824.0,Chimaera monstrosa,Chimaeriformes,Chimaeridae,Chimaera,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z,105824.0,chimaera monstrosa,7871,19512,aphia
1459831,105825,Hydrolagus affinis,[],-,long_list,-,accepted,-,Species,1.0,0.0,0.0,0.0,,2008-01-15 17:27:08,5441.0,Chimaeriformes,Chimaeridae,Hydrolagus,"(de Brito Capello, 1868)",Smalleyed rabbitfish,bathydemersal,,300.0,3000.0,,,130.0,,,,,hydrolagus affinis,105825,1459831,1459831,Hydrolagus affinis,-,Chimaeridae,long_list,-,-,-,105825.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=105825,Hydrolagus affinis,"(de Brito Capello, 1868)",accepted,Species,105825.0,Hydrolagus affinis,Chimaeriformes,Chimaeridae,Hydrolagus,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z,105825.0,hydrolagus affinis,1459831,19521,aphia
1266870,105826,Hydrolagus mirabilis,[],-,long_list,-,accepted,-,Species,1.0,0.0,0.0,0.0,,2008-01-15 17:27:08,9000.0,Chimaeriformes,Chimaeridae,Hydrolagus,"(Collett, 1904)",Large-eyed rabbitfish,bathydemersal,,450.0,1933.0,800.0,,38.0,,,,,hydrolagus mirabilis,105826,1266870,1266870,Hydrolagus mirabilis,-,Chimaeridae,long_list,-,-,-,105826.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=105826,Hydrolagus mirabilis,"(Collett, 1904)",accepted,Species,105826.0,Hydrolagus mirabilis,Chimaeriformes,Chimaeridae,Hydrolagus,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z,105826.0,hydrolagus mirabilis,1266870,19532,aphia
1850443,105827,Hydrolagus pallidus,[],-,long_list,-,accepted,-,Species,1.0,0.0,0.0,0.0,,2008-01-15 17:27:08,27724.0,Chimaeriformes,Chimaeridae,Hydrolagus,"Hardy & Stehmann, 1990",,bathydemersal,,800.0,2700.0,,,,,,,,hydrolagus pallidus,105827,1850443,1850443,Hydrolagus pallidus,-,Chimaeridae,long_list,-,-,-,105827.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=105827,Hydrolagus pallidus,"Hardy & Stehmann, 1990",accepted,Species,105827.0,Hydrolagus pallidus,Chimaeriformes,Chimaeridae,Hydrolagus,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z,105827.0,hydrolagus pallidus,1850443,19536,aphia
765186,105829,Harriotta raleighana,[],-,long_list,-,accepted,-,Species,1.0,0.0,0.0,0.0,,2008-01-15 17:27:08,5053.0,Chimaeriformes,Rhinochimaeridae,Harriotta,"Goode & Bean, 1895",Pacific longnose chimaera,bathydemersal,,200.0,3100.0,500.0,2000.0,120.0,,1625.0,,,harriotta raleighana,105829,765186,765186,Harriotta raleighana,-,Rhinochimaeridae,long_list,-,-,-,105829.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=105829,Harriotta raleighana,"Goode & Bean, 1895",accepted,Species,105829.0,Harriotta raleighana,Chimaeriformes,Rhinochimaeridae,Harriotta,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z,105829.0,harriotta raleighana,765186,19539,aphia
1927884,105830,Rhinochimaera atlantica,[],-,long_list,-,accepted,-,Species,1.0,0.0,0.0,0.0,,2008-01-15 17:27:08,9005.0,Chimaeriformes,Rhinochimaeridae,Rhinochimaera,"Holt & Byrne, 1909",Straightnose rabbitfish,bathydemersal,,200.0,1500.0,400.0,1500.0,140.0,,,,,rhinochimaera atlantica,105830,1927884,1927884,Rhinochimaera atlantica,-,Rhinochimaeridae,long_list,-,-,-,105830.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=105830,Rhinochimaera atlantica,"Holt & Byrne, 1909",accepted,Species,105830.0,Rhinochimaera atlantica,Chimaeriformes,Rhinochimaeridae,Rhinochimaera,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z,105830.0,rhinochimaera atlantica,1927884,19542,aphia
27585,105831,Chlamydoselachus anguineus,[],-,long_list,-,accepted,-,Species,1.0,0.0,0.0,0.0,,2008-01-15 17:27:08,635.0,Hexanchiformes,Chlamydoselachidae,Chlamydoselachus,"Garman, 1884",Frilled shark,bathydemersal,,0.0,1570.0,120.0,1280.0,200.0,,,,,chlamydoselachus anguineus,105831,27585,27585,Chlamydoselachus anguineus,-,Chlamydoselachidae,long_list,-,-,-,105831.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=105831,Chlamydoselachus anguineus,"Garman, 1884",accepted,Species,105831.0,Chlamydoselachus anguineus,Hexanchiformes,Chlamydoselachidae,Chlamydoselachus,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z,105831.0,chlamydoselachus anguineus,27585,18902,aphia
212740,105832,Heptranchias perlo,[],-,long_list,-,accepted,-,Species,1.0,0.0,0.0,0.0,,2008-01-15 17:27:08,636.0,Hexanchiformes,Hexanchidae,Heptranchias,"(Bonnaterre, 1788)",Sharpnose sevengill shark,bathydemersal,,0.0,1000.0,180.0,450.0,137.0,100.0,,,,heptranchias perlo,105832,212740,212740,Heptranchias perlo,-,Hexanchidae,long_list,-,-,-,105832.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=105832,Heptranchias perlo,"(Bonnaterre, 1788)",accepted,Species,105832.0,Heptranchias perlo,Hexanchiformes,Hexanchidae,Heptranchias,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z,105832.0,heptranchias perlo,212740,18903,aphia
94987,105833,Hexanchus griseus,[],-,long_list,-,accepted,-,Species,1.0,0.0,0.0,0.0,,2008-01-15 17:27:08,637.0,Hexanchiformes,Hexanchidae,Hexanchus,"(Bonnaterre, 1788)",Bluntnose sixgill shark,bathydemersal,,1.0,2500.0,180.0,1100.0,600.0,300.0,590000.0,6.0,10.0,hexanchus griseus,105833,94987,94987,Hexanchus griseus,-,Hexanchidae,long_list,-,-,-,105833.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=105833,Hexanchus griseus,"(Bonnaterre, 1788)",accepted,Species,105833.0,Hexanchus griseus,Hexanchiformes,Hexanchidae,Hexanchus,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z,105833.0,hexanchus griseus,94987,18904,aphia
303931,105834,Hexanchus nakamurai,[],-,long_list,-,accepted,-,Species,1.0,0.0,0.0,0.0,,2008-01-15 17:27:08,638.0,Hexanchiformes,Hexanchidae,Hexanchus,"Teng, 1962",Bigeyed sixgill shark,bathydemersal,,0.0,700.0,90.0,600.0,180.0,,,,,hexanchus nakamurai,105834,303931,303931,Hexanchus nakamurai,-,Hexanchidae,long_list,-,-,-,105834.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=105834,Hexanchus nakamurai,"Teng, 1962",accepted,Species,105834.0,Hexanchus nakamurai,Hexanchiformes,Hexanchidae,Hexanchus,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z,105834.0,hexanchus nakamurai,303931,18905,aphia
57980,105835,Alopias superciliosus,[],-,long_list,-,accepted,-,Species,1.0,0.0,0.0,0.0,,2010-05-06 12:14:18,2534.0,Lamniformes,Alopiidae,Alopias,"Lowe, 1841",Bigeye thresher,pelagic-oceanic,,0.0,730.0,0.0,100.0,487.984985351562,350.0,363800.0,,,alopias superciliosus,105835,57980,57980,Alopias superciliosus,-,Alopiidae,long_list,-,-,-,105835.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=105835,Alopias superciliosus,"Lowe, 1841",accepted,Species,105835.0,Alopias superciliosus,Lamniformes,Alopiidae,Alopias,1.0,0.0,0.0,0.0,,2010-05-06T12:14:18.327Z,105835.0,alopias superciliosus,57980,18908,aphia
7852,105836,Alopias vulpinus,[],-,long_list,-,accepted,-,Species,1.0,0.0,0.0,0.0,,2008-01-15 17:27:08,2535.0,Lamniformes,Alopiidae,Alopias,"(Bonnaterre, 1788)",Thresher,pelagic-oceanic,,0.0,650.0,0.0,200.0,573.299987792969,450.0,348000.0,,,alopias vulpinus,105836,7852,7852,Alopias vulpinus,-,Alopiidae,long_list,-,-,-,105836.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=105836,Alopias vulpinus,"(Bonnaterre, 1788)",accepted,Species,105836.0,Alopias vulpinus,Lamniformes,Alopiidae,Alopias,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z,105836.0,alopias vulpinus,7852,18909,aphia
57982,105837,Cetorhinus maximus,[],-,long_list,-,accepted,-,Species,1.0,0.0,0.0,0.0,,2017-08-08 06:37:06,90.0,Lamniformes,Cetorhinidae,Cetorhinus,"(Gunnerus, 1765)",Basking shark,pelagic-oceanic,,0.0,2000.0,0.0,,1520.0,700.0,4000000.0,6.0,24.0,cetorhinus maximus,105837,57982,57982,Cetorhinus maximus,-,Cetorhinidae,long_list,-,-,-,105837.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=105837,Cetorhinus maximus,"(Gunnerus, 1765)",accepted,Species,105837.0,Cetorhinus maximus,Lamniformes,Cetorhinidae,Cetorhinus,1.0,0.0,0.0,0.0,,2017-08-08T06:37:06.527Z,105837.0,cetorhinus maximus,57982,18910,aphia
13397,105838,Carcharodon carcharias,[],-,long_list,-,accepted,-,Species,1.0,1.0,0.0,0.0,,2008-01-15 17:27:08,751.0,Lamniformes,Lamnidae,Carcharodon,"(Linnaeus, 1758)",Great white shark,pelagic-oceanic,,0.0,1280.0,0.0,250.0,640.0,,,,,carcharodon carcharias,105838,13397,13397,Carcharodon carcharias,-,Lamnidae,long_list,-,-,-,105838.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=105838,Carcharodon carcharias,"(Linnaeus, 1758)",accepted,Species,105838.0,Carcharodon carcharias,Lamniformes,Lamnidae,Carcharodon,1.0,1.0,0.0,0.0,,2008-01-15T17:27:08.177Z,105838.0,carcharodon carcharias,13397,18911,aphia
57983,105839,Isurus oxyrinchus,[],-,long_list,-,accepted,-,Species,1.0,0.0,0.0,0.0,,2008-01-15 17:27:08,752.0,Lamniformes,Lamnidae,Isurus,"Rafinesque, 1810",Shortfin mako,pelagic-oceanic,,0.0,888.0,100.0,150.0,445.0,270.0,505760.0,16.0,,isurus oxyrinchus,105839,57983,57983,Isurus oxyrinchus,-,Lamnidae,long_list,-,-,-,105839.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=105839,Isurus oxyrinchus,"Rafinesque, 1810",accepted,Species,105839.0,Isurus oxyrinchus,Lamniformes,Lamnidae,Isurus,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z,105839.0,isurus oxyrinchus,57983,18912,aphia
7847,105840,Isurus paucus,[],-,long_list,-,accepted,-,Species,1.0,0.0,0.0,0.0,,2013-01-08 10:48:02,753.0,Lamniformes,Lamnidae,Isurus,"Guitart, 1966",Longfin mako,pelagic-oceanic,,0.0,1752.0,,,427.0,200.0,,,,isurus paucus,105840,7847,7847,Isurus paucus,-,Lamnidae,long_list,-,-,-,105840.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=105840,Isurus paucus,"Guitart, 1966",accepted,Species,105840.0,Isurus paucus,Lamniformes,Lamnidae,Isurus,1.0,0.0,0.0,0.0,,2013-01-08T10:48:02.203Z,105840.0,isurus paucus,7847,18913,aphia
7849,105841,Lamna nasus,[],-,long_list,-,accepted,-,Species,1.0,0.0,0.0,0.0,,2008-01-15 17:27:08,88.0,Lamniformes,Lamnidae,Lamna,"(Bonnaterre, 1788)",Porbeagle,pelagic-oceanic,,0.0,1360.0,0.0,300.0,350.0,244.0,230000.0,-1.0,23.0,lamna nasus,105841,7849,7849,Lamna nasus,-,Lamnidae,long_list,-,-,-,105841.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=105841,Lamna nasus,"(Bonnaterre, 1788)",accepted,Species,105841.0,Lamna nasus,Lamniformes,Lamnidae,Lamna,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z,105841.0,lamna nasus,7849,18915,aphia
57987,105842,Mitsukurina owstoni,[],-,long_list,-,accepted,-,Species,1.0,0.0,0.0,0.0,,2008-01-15 17:27:08,5910.0,Lamniformes,Mitsukurinidae,Mitsukurina,"Jordan, 1898",Goblin shark,bathydemersal,,30.0,1300.0,270.0,960.0,617.0,200.0,,,,mitsukurina owstoni,105842,57987,57987,Mitsukurina owstoni,-,Mitsukurinidae,long_list,-,-,-,105842.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=105842,Mitsukurina owstoni,"Jordan, 1898",accepted,Species,105842.0,Mitsukurina owstoni,Lamniformes,Mitsukurinidae,Mitsukurina,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z,105842.0,mitsukurina owstoni,57987,18917,aphia
30501,105843,Carcharias taurus,[],-,long_list,-,accepted,-,Species,1.0,0.0,0.0,0.0,,2008-01-15 17:27:08,747.0,Lamniformes,Odontaspididae,Carcharias,"Rafinesque, 1810",Sand tiger shark,reef-associated,,1.0,191.0,15.0,25.0,330.0,250.0,158810.0,,,carcharias taurus,105843,30501,30501,Carcharias taurus,-,Odontaspididae,long_list,-,-,-,105843.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=105843,Carcharias taurus,"Rafinesque, 1810",accepted,Species,105843.0,Carcharias taurus,Lamniformes,Odontaspididae,Carcharias,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z,105843.0,carcharias taurus,30501,18918,aphia
57989,105844,Odontaspis ferox,[],-,long_list,-,accepted,-,Species,1.0,0.0,0.0,0.0,,2008-01-15 17:27:08,749.0,Lamniformes,Odontaspididae,Odontaspis,"(Risso, 1810)",Smalltooth sand tiger,benthopelagic,,10.0,2000.0,13.0,880.0,450.0,,289000.0,,,odontaspis ferox,105844,57989,57989,Odontaspis ferox,-,Odontaspididae,long_list,-,-,-,105844.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=105844,Odontaspis ferox,"(Risso, 1810)",accepted,Species,105844.0,Odontaspis ferox,Lamniformes,Odontaspididae,Odontaspis,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z,105844.0,odontaspis ferox,57989,18919,aphia
1213699,105845,Odontaspis noronhai,[],-,long_list,-,accepted,-,Species,1.0,0.0,0.0,0.0,,2008-01-15 17:27:08,750.0,Lamniformes,Odontaspididae,Odontaspis,"(Maul, 1955)",Bigeye sand tiger shark,pelagic-oceanic,,60.0,1000.0,,,367.0,,,,,odontaspis noronhai,105845,1213699,1213699,Odontaspis noronhai,-,Odontaspididae,long_list,-,-,-,105845.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=105845,Odontaspis noronhai,"(Maul, 1955)",accepted,Species,105845.0,Odontaspis noronhai,Lamniformes,Odontaspididae,Odontaspis,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z,105845.0,odontaspis noronhai,1213699,18920,aphia
7801,105846,Ginglymostoma cirratum,[],-,long_list,-,accepted,-,Species,1.0,1.0,0.0,0.0,,2008-01-15 17:27:08,2532.0,Orectolobiformes,Ginglymostomatidae,Ginglymostoma,"(Bonnaterre, 1788)",Nurse shark,reef-associated,,0.0,130.0,1.0,35.0,430.0,304.0,109580.0,,,ginglymostoma cirratum,105846,7801,7801,Ginglymostoma cirratum,-,Ginglymostomatidae,long_list,-,-,-,105846.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=105846,Ginglymostoma cirratum,"(Bonnaterre, 1788)",accepted,Species,105846.0,Ginglymostoma cirratum,Orectolobiformes,Ginglymostomatidae,Ginglymostoma,1.0,1.0,0.0,0.0,,2008-01-15T17:27:08.177Z,105846.0,ginglymostoma cirratum,7801,19080,aphia
259920,105847,Rhincodon typus,[],-,long_list,-,accepted,-,Species,1.0,0.0,0.0,0.0,,2008-01-15 17:27:08,2081.0,Orectolobiformes,Rhincodontidae,Rhincodon,"Smith, 1828",Whale shark,pelagic-oceanic,,0.0,1928.0,0.0,100.0,1700.0,1000.0,34000000.0,18.0,30.0,rhincodon typus,105847,259920,259920,Rhincodon typus,-,Rhincodontidae,long_list,-,-,-,105847.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=105847,Rhincodon typus,"Smith, 1828",accepted,Species,105847.0,Rhincodon typus,Orectolobiformes,Rhincodontidae,Rhincodon,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z,105847.0,rhincodon typus,259920,19115,aphia
685728,105848,Pristis pectinata,[],-,long_list,-,accepted,-,Species,1.0,1.0,1.0,0.0,,2008-01-15 17:27:08,2057.0,Rhinopristiformes,Pristidae,Pristis,"Latham, 1794",Smalltooth sawfish,demersal,,10.0,88.0,,,760.0,550.0,350000.0,16.0,30.0,pristis pectinata,105848,685728,685728,Pristis pectinata,-,Pristidae,long_list,-,-,-,105848.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=105848,Pristis pectinata,"Latham, 1794",accepted,Species,105848.0,Pristis pectinata,Rhinopristiformes,Pristidae,Pristis,1.0,1.0,1.0,0.0,,2008-01-15T17:27:08.177Z,105848.0,pristis pectinata,685728,19295,aphia
1577861,105849,Pristis pristis,[],-,long_list,-,accepted,-,Species,1.0,1.0,1.0,0.0,,2008-01-15 17:27:08,8940.0,Rhinopristiformes,Pristidae,Pristis,"(Linnaeus, 1758)",Common sawfish,demersal,,25.0,,,,750.0,250.0,,,,pristis pristis,105849,1577861,1577861,Pristis pristis,-,Pristidae,long_list,-,-,-,105849.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=105849,Pristis pristis,"(Linnaeus, 1758)",accepted,Species,105849.0,Pristis pristis,Rhinopristiformes,Pristidae,Pristis,1.0,1.0,1.0,0.0,,2008-01-15T17:27:08.177Z,105849.0,pristis pristis,1577861,19297,aphia
